c1ncnn1,c1ccc2ncccc2c1,c1cnccc[nH]cccnccc[nH]c1,c1ccoc1,c1c[n+]cn1,C1=Cc2cccn2[Ni]<-N1,C1=Ccnc1,c1nncs1,c1cc[n+]cc1,C1=Cc2cccn2[Co]<-N1,c1ccsc1,c1ccccc1,c1ccc2c(c1)c1ccccc1c1ccccc21,c1ccc2ccccc2c1,c1c[nH]cn1,c1cc[nH]c1,c1ccc2[nH]ccc2c1,c1ccc2nc3ccccc3nc2c1,c1ccncc1,C1=Cc2cccn2[Fe]<-N1,c1cnc2c(c1)ccc1cccnc12,c1ncc2[nH]cnc2n1,c1ccnc1,c1nc[nH]n1,c1ccc2[s+]c3ccccc3nc2c1,c1c[n+]c2c(c1)ccc1ccc[n+]c12,c1ncc2ncnc2n1,Alkene,Alkyne,Allene,Alkylchloride,Alkylfluoride,Alkylbromide,Alkyliodide,Alcohol,Dialkylether,Alkylarylether,Diarylether,Diarylthioether,Oxonium,Primary_aliph_amine,Secondary_aliph_amine,Tertiary_aliph_amine,Quaternary_aliph_ammonium,Primary_arom_amine,Secondary_arom_amine,Tertiary_arom_amine,Quaternary_arom_ammonium,Ammonium,Alkylthiol,Dialkylthioether,Alkylarylthioether,Disulfide,1comma2-Aminoalcohol,1comma2-Diol,1comma1-Diol,Hydroperoxide,Peroxo,Organometallic_compounds,Aldehyde,Ketone,Thioaldehyde,Thioketone,Imine,Immonium,Oxime,Oximether,Acetal,Hemiacetal,Aminal,Hemiaminal,Thioacetal,Thiohemiacetal,Chloroalkene,Fluoroalkene,Bromoalkene,Iodoalkene,Enol,Enamine,Acylhalide,Carboxylic_acid,Carboxylic_ester,Lactone,Carboxylic_anhydride,Thioacetate,Ethanethioic,Amide,Lactam,Alpha_aminoacid,Alpha_hydroxyacid,Ketene,Nitrile,Isonitrile,Urea,Thiourea,Guanidine,Isocyanate,Cyanate,Isothiocyanate,Thiocyanate,Phenol,1comma2-Diphenol,Arylchloride,Arylfluoride,Arylbromide,Aryliodide,Arylthiol,Iminoarene,Oxoarene,Thioarene,Nitrite,Thionitrite,Nitrate,Nitro,Diazo,Azide,Hydrazine,Hydrazone,Sulfon,Sulfoxide,Sulfuric_derivative,Sulfonic_derivative,Sulfinic_derivative,Sulfenic_derivative,Phosphine,Phosphine_oxide,Phosphonium,Phosphonic_acid_derivative,Phosphoric_acid_derivative,Phosphinic_acid_derivative,Phosphonous_derivatives,Phosphinous_derivatives,Quart_silane,Non-quart_silane,Silylmonohalide,Silicic_acid_derivative,Trialkylborane,Boric_acid_derivatives,Sugar_pattern_combi,Num of Conju-Stru (MFF-Conju),Num of Conju-All-Atoms (MFF-Conju),Atom Num Conju-All Ratio (MFF-Conju),AtomWt Conju-All Ratio (MFF-Conju),Full-Mol Wiener Index (MFF-Conju),Individual Conju-Atom Number (MFF-Conju),Conju-Part-Wt (MFF-Conju),Conju-AtomicWt (MFF-Conju),Max Conju-Distance (MFF-Conju),Conju-Branch Index (MFF-Conju),Conju-Stru Wiener Index (MFF-Conju),Conju-Stru-VSA (MFF-Conju),Conju-PEOE-Charge-MaxMinDisRatio (MFF-Conju),Conju-Atomic-LogP-Sum (MFF-Conju),Conju-Atomic-LogP-AtomicMean (MFF-Conju),Conju-Atomic-LogP-Maximum (MFF-Conju),Conju-Atomic-LogP-Minimum (MFF-Conju),Conju-Atomic-LogP-Delta (MFF-Conju),Conju-Atomic-LogP-STD (MFF-Conju),Conju-Atomic-LogP-MaxMinDisRatio (MFF-Conju),Conju-Atomic-LogP-CONJUMAX (MFF-Conju),Conju-Atomic-MR-Sum (MFF-Conju),Conju-Atomic-MR-AtomicMean (MFF-Conju),Conju-Atomic-MR-Maximum (MFF-Conju),Conju-Atomic-MR-Minimum (MFF-Conju),Conju-Atomic-MR-Delta (MFF-Conju),Conju-Atomic-MR-STD (MFF-Conju),Conju-Atomic-MR-MaxMinDisRatio (MFF-Conju),Conju-Atomic-MR-CONJUMAX (MFF-Conju),Max Distance,Branch Index,Stru-VSA,Atomic-LogP-Sum,Atomic-LogP-AtomicMean,Atomic-LogP-Maximum,Atomic-LogP-Minimum,Atomic-LogP-Delta,Atomic-LogP-STD,Atomic-MR-Sum,Atomic-MR-AtomicMean,Atomic-MR-Maximum,Atomic-MR-Minimum,Atomic-MR-Delta,Atomic-MR-STD,typical voltage (V vs RHE),typical current density(mA/cm2),delta_current density ratio,Is Voltage reliable,Is current density reliable,typical pH,typicalelectrolyte,Is_constant_current,cell type,IsPolymerized,smiles,values
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.423076923,0.783196977,2.053846154,11,134.117,0.192454545,5,0.6,1.272727273,148.0067131,1.2,1.7138,0.1558,3.0206,-0.4458,3.4664,0.21206538,1.2,1.7138,39.028,3.548,43.608,2.819,40.789,0.462093851,1.2,39.028,8,0.625,213.801088,2.9058,0.111761538,3.0206,-0.4458,3.4664,0.165998591,58.275,2.241346154,43.608,1.057,42.551,1.238609485,-1.2,2.301029996,0,0,0,1,2,1,1,0,CN(C)C1=C2C(C=CC=C2)=CC=C1,-5
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.5,0.924234127,1.472527473,7,86.073,0.296142857,4,0,1,131.2211835,1.25,0.2254,0.0322,1.8674,-1.027,2.8944,0.444939929,1.25,0.2254,23.644,3.377714286,26.102,2.827,23.275,0.334288462,1.25,23.644,6,0.166666667,131.2211835,1.2688,0.090628571,1.8674,-1.027,2.8944,0.321322869,30.8544,2.203885714,26.102,0.9627,25.1393,1.197770971,-1.2,1.477121255,-0.142857143,1,1,0,0,0,0,1,NC1=CC=CC=C1,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.5,0.924878151,1.166666667,5,62.051,0.4102,2,1,0.75,92.6267178,0.5,0.3085,0.0617,1.0147,-0.3239,1.3386,0.1928,1.5,0.3085,15.602,3.1204,20.7927,2.202,18.5907,0.4592,1.5,15.602,4,0.5,92.6267178,1.0147,0.10147,1.0147,-0.3239,1.3386,0.144336302,20.7927,2.07927,20.7927,0.9627,19.83,1.090914935,-1.2,1.477121255,-1,1,0,0,0,0,0,1,C1=CC=CN1,21
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.555555556,0.952081575,1.111111111,5,80.111,4.0222,2,1,0.75,104.4234811,1.5,1.2561,0.25122,1.7481,0.1581,1.59,0.18624,1.5,1.2561,20.091,4.0182,24.319,3.35,20.969,1.3364,1.5,20.091,4,0.5,104.4234811,1.7481,0.194233333,1.7481,0.123,1.6251,0.15273828,24.319,2.702111111,24.319,1.057,23.262,1.776883567,-1.2,1.477121255,-1,1,0,0,0,0,0,1,C1=CC=CS1,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.5,0.924878151,1.166666667,5,62.051,0.4102,2,1,0.75,92.6267178,0.5,0.3085,0.0617,1.0147,-0.3239,1.3386,0.1928,1.5,0.3085,15.602,3.1204,20.7927,2.202,18.5907,0.4592,1.5,15.602,4,0.5,92.6267178,1.0147,0.10147,1.0147,-0.3239,1.3386,0.144336302,20.7927,2.07927,20.7927,0.9627,19.83,1.090914935,-1.2,1.477121255,-1,1,0,0,0,0,0,1,C1=CC=CN1 / NC1=CC=CC=C1,19
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.555555556,0.952081575,1.111111111,5,80.111,4.0222,2,1,0.75,104.4234811,1.5,1.2561,0.25122,1.7481,0.1581,1.59,0.18624,1.5,1.2561,20.091,4.0182,24.319,3.35,20.969,1.3364,1.5,20.091,4,0.5,104.4234811,1.7481,0.194233333,1.7481,0.123,1.6251,0.15273828,24.319,2.702111111,24.319,1.057,23.262,1.776883567,-1.2,1.477121255,-1,1,0,0,0,0,0,1,C1=CC=CS1 / NC1=CC=CC=C1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.342857143,0.363412848,2.278461538,6,100.014,4.669,3,0.666666667,0.966666667,92.40381771,0.666666667,1.991,0.331833333,0.7304,0.1551,0.5753,0.124969338,0.333333333,1.991,11.458,1.909666667,8.134,1.108,7.026,1.133727873,0.666666667,11.458,11,0.090909091,340.9272196,4.4075,0.151982759,0.7304,-0.6615,1.3919,0.28376451,52.3356,1.804675862,11.5486,0.7774,10.7712,1.346135092,-1.15,1.146128036,-0.066666667,1,1,1,4,0,1,1,F/C(F)=C(F)\F.F/C(OC(C(CC(F)(C(F)(S(=O)(O)=O)F)F)(F)C(F)(F)F)(F)F)=C(F)\F,11
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0.40625,0.795531886,0.976190476,8,96.088,0.011,5,0,1.142857143,150.9472438,0.4,1.3456,0.1682,1.5415,0.136,1.4055,0.036905521,0.8,1.3456,28.077,3.509625,25.544,3.35,22.194,0.308227569,0.8,28.077,6,0.333333333,126.9329096,-0.1504,-0.0094,0.1581,-1.119,1.2771,0.31706752,26.589,1.6618125,15.423,0,15.423,1.000659171,-1.15,1.361727836,0.533333333,1,1,1,4,0,1,1,C=CC1=CC=CC=C1.CN1C=[N+](C)C=C1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.5,0.826575884,1.984126984,14,172.146,0.296142857,7,0,1.489010989,173.1237464,0.857142857,0.2088,0.014914286,1.7442,-1.119,2.8632,0.466786413,0.714285714,0.2088,44.184,3.156,52.64,0,52.64,1.359783596,0.857142857,44.184,9,0,210.0029025,1.5816,0.056485714,1.7442,-1.119,2.8632,0.335468925,61.844,2.208714286,52.64,0,52.64,1.395431496,-1.1,0.875061263,-0.166666667,1,1,1,3,0,0,1,C12=CC=C[N+]3=C1C4=C(C=CC=[N+]4CC3)C=C2,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.666666667,0.968516725,0.966666667,4,62.018,3.5045,2,1,0.75,79.52792373,0.5,1.1506,0.28765,0.9764,0.1551,0.8213,0.13255,1,1.1506,9.242,2.3105,10.248,1.108,9.14,1.2025,1.5,9.242,3,0.333333333,79.52792373,1.3966,0.232766667,0.9764,0.123,0.8534,0.133181689,11.356,1.892666667,10.248,1.057,9.191,1.14593785,-1.22,1.190331698,-0.03125,1,1,1,5,0,0,1,C=C(F)F,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875313283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.1,398.561178,7.1777,0.125924561,0.6482,-0.2677,0.9159,0.097527758,93.399,1.638578947,13.853,1.057,12.796,1.042517583,-1.2,1.477121255,-0.7,1,1,1,5,0,1,0,CCCCCCCCCCCCCCCCCCS,-4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875313283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.1,398.561178,7.1777,0.125924561,0.6482,-0.2677,0.9159,0.097527758,93.399,1.638578947,13.853,1.057,12.796,1.042517583,-1,1.477121255,0,0,0,1,4,1,0,0,CCCCCCCCCCCCCCCCCCS,57.99476
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0.285714286,0.575548708,3.543367347,9,118.071,1.119,5,0,1.222222222,143.4275699,1,0.9577,0.106411111,1.7223,-0.3396,2.0619,0.196495063,0.8,0.9577,27.9704,3.107822222,25.204,0.2604,24.9436,1.030519043,0.8,27.9704,18,0.055555556,387.9817084,4.0926,0.083522449,1.7223,-1.119,2.8413,0.206213213,90.2014,1.840844898,25.204,0,25.204,1.052093134,-1.2,-0.301029996,0.086956522,1,1,1,3,0,0,0,CCCCCCCCN1C=C[N+](CC2=CC=C(C=C2)[N+]([O-])=O)=C1,-3
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0.319148936,0.627592576,3.05226642,8,96.088,0.011,5,0,1.142857143,136.4896344,1.2,1.3456,0.1682,1.5415,0.136,1.4055,0.036905521,0.8,1.3456,28.077,3.509625,25.544,3.35,22.194,0.308227569,0.8,28.077,15,0,352.1285542,3.8544,0.082008511,1.5415,-1.119,2.6605,0.198106572,90.985,1.935851064,25.544,0,25.544,1.097313993,-1.04,1.086359831,1.337164751,1,1,1,3,0,0,1,C=CC(C1)C(CN2C=[N+](C)C=C2)CC1/C=C/C3=CC=CC=C3,-29.6
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0.368421053,0.693371616,3.398182957,11,136.113,0.373909091,6,0.166666667,1.390909091,145.4337487,0.5,0.2064,0.018763636,1.6768,-1.119,2.7958,0.390265183,1,0.2064,33.46,3.041818182,25.939,0,25.939,1.049220474,1,33.46,17,0,436.4237683,5.5214,0.096866667,1.6768,-1.119,2.7958,0.184178206,116.421,2.042473684,25.939,0,25.939,1.145399756,-1.08,0.591064607,-0.252873563,1,1,1,3,0,0,1,C=CC(C1)C(CN2C(C3=CC=CC=C3)=[N+](C)C=C2)CC1/C=C/C4=CC=CC=C4,-24.3
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0.402985075,0.736685142,3.669154229,17,208.179,0.245823529,9,0,1.863970588,229.7289628,0.222222222,1.3814,0.081258824,1.6768,-1.119,2.7958,0.326675567,0.666666667,1.3814,54.668,3.215764706,25.939,0,25.939,0.889869226,0.666666667,54.668,18,0,520.7189823,7.1884,0.107289552,1.6768,-1.119,2.7958,0.172982489,141.857,2.117268657,25.939,0,25.939,1.172186954,-1.08,0.439332694,-0.473180077,1,1,1,3,0,0,1,C=CC(C1)C(CN2C=[N+](C)C(C3=CC=CC=C3)=C2C4=CC=CC=C4)CC1/C=C/C5=CC=CC=C5,-2.1
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0.428571429,0.767363454,3.792378674,23,280.245,0.184565217,10,0.7,2.270750988,314.0241769,0.1,2.5564,0.111147826,1.6768,-1.119,2.7958,0.286621262,0.7,2.5564,75.876,3.298956522,25.939,0,25.939,0.789109982,0.7,75.876,18,0,605.0141964,8.8554,0.115005195,1.6768,-1.119,2.7958,0.163777094,167.293,2.172636364,25.939,0,25.939,1.188600857,-1.08,0.606381365,-0.22605364,1,1,1,3,0,0,1,C=CC(C1)C(CN2C(C3=CC=CC=C3)=[N+](C)C(C4=CC=CC=C4)=C2C5=CC=CC=C5)CC1/C=C/C6=CC=CC=C6,-4.9
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0.344827586,0.514438263,3.756503327,10,128.09,0.809,6,0.333333333,1.4,136.4264995,0.166666667,0.1848,0.01848,1.5772,-0.7096,2.2868,0.37491742,1.166666667,0.1848,31.704,3.1704,24.306,0.389,23.917,1.151654827,1.166666667,31.704,18,1.166666667,499.7990433,7.3875,0.12737069,1.5772,-0.7096,2.2868,0.200820992,118.8444,2.049041379,25.544,0.389,25.155,1.168410062,-1.08,0.666517981,-0.111111111,1,1,1,3,0,0,1,C=CC(C1)C(CNC(NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)CC1/C=C/C3=CC=CC=C3,3
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,0.376,0.621150999,3.179144385,17,208.179,0.245823529,9,0,1.863970588,229.7289628,0.222222222,1.3814,0.081258824,1.6768,-1.119,2.7958,0.326675567,0.666666667,1.3814,54.668,3.215764706,25.939,0,25.939,0.889869226,0.666666667,54.668,18,0,520.7189823,7.1884,0.107289552,1.6768,-1.119,2.7958,0.172982489,141.857,2.117268657,25.939,0,25.939,1.172186954,-1.08,0.691965103,-0.057471264,1,1,1,3,0,0,1,C=CC(C1)C(CNC(NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)CC1/C=C/C3=CC=CC=C3.C=CC(C1)C(CN2C=[N+](C)C(C3=CC=CC=C3)=C2C4=CC=CC=C4)CC1/C=C/C5=CC=CC=C5,11.1
0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,69,0.372972973,0.636187467,3.179144385,17,208.179,0.245823529,9,0,1.863970588,229.7289628,0.222222222,1.3814,0.081258824,1.6768,-1.119,2.7958,0.326675567,0.666666667,1.3814,54.668,3.215764706,25.939,0,25.939,0.889869226,0.666666667,54.668,18,0,520.7189823,7.1884,0.107289552,1.6768,-1.119,2.7958,0.172982489,141.857,2.117268657,25.939,0,25.939,1.172186954,-1.08,0.613841822,-0.212643678,1,1,1,3,0,0,1,C=CC(C1)C(CNC(NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)CC1/C=C/C3=CC=CC=C3.C=CC(C1)C(CN2C=[N+](C)C(C3=CC=CC=C3)=C2C4=CC=CC=C4)CC1/C=C/C5=CC=CC=C5.C=CC(C1)C(COCC2=CC=CC=[N+]2C3=CC=CC=C3)CC1/C=C/C4=CC=CC=C4,39.1
